idAdress;No voie;Type de voie;Voie;idCommune
710;5;CHE;DE L ARBRE;147
711;39;PROM;DES ANGLAIS;143
712;55;RUE;DE LA BUFFA;143
713;46;RUE;GIOFFREDO;143
714;19;RUE;CHABRIER;144
715;2;RUE;DES BARBETS;144
716;6;IMP;FERNAND LEGER;147
717;3;AV;GALLIN;145
718;65;BD;DE LA MADELEINE;143
719;127;PROM;DES ANGLAIS;149
720;4;AV;CYRNOS;145
721;179;AV;CORNICHE FLEURIE;149
722;27;RUE;CROS DE CAPEU;145
723;8;AV;GLORIA;149
724;116;AV;CYRILLE BESSET;145
725;266;AV;SAINTE MARGUERITE;149
726;29;AV;DES BAUMETTES;143
727;12;RUE;LOUIS BLERIOT;149
728;30;RUE;CHATEAUNEUF;143
729;5;RUE;CAFFARELLI;143
730;77;AV;SAINT AUGUSTIN;149
731;137;AV;DE LA LANTERNE;149
732;65;BD;GAMBETTA;143
733;222;AV;DE PESSICART;145
734;175;BD;DE LA MADELEINE;143
735;39;AV;DE LA CALIFORNIE;149
736;60;VALL;BARLA;149
737;3;BD;DE LA MADELEINE;143
738;211;PROM;DES ANGLAIS;149
739;109;BD;DE CESSOLE;145
740;20;AV;MONT RABEAU;149
741;352;AV;DE FABRON;149
742;31;RUE;BOTTERO;143
743;35;BD;CARLONE;149
744;25;AV;FREMONT;149
745;28;RUE;BOTTERO;143
746;22;BD;MANTEGA RIGHI;145
747;67;AV;SIMONE VEIL;149
748;17;AV;FLEURS;143
749;40;CHE;DES SABLIERES;145
750;85;BD;DE LA MADELEINE;143
751;23;RUE;CAFFARELLI;143
752;13;AV;CORNICHE FLEURIE;149
753;4;RUE;JOSEPH FRICERO;143
754;149;BD;GAMBETTA;143
755;104;BD;EDOUARD HERRIOT;149
756;70;AV;DE LA BORNALA;149
757;230;AV;DE FABRON;149
758;341;CHE;DE LA GINESTIERE;149
759;3;RUE;LOUIS BLERIOT;149
760;81;BD;GAMBETTA;143
761;18;AV;GAY;143
762;15;RUE;CHATEAUNEUF;143
763;24;RUE;DES POTIERS;143
764;79;BD;MANTEGA RIGHI;145
765;5;RUE;CROS DE CAPEU;145
766;54;AV;DE LA BORNALA;149
767;96;AV;CORNICHE FLEURIE;149
768;59;RTE;DE BELLET;149
769;164;BD;DE LA MADELEINE;143
770;107;BD;FRANCOIS GROSSO;143
771;384;AV;DE FABRON;149
772;22;BD;DU TZAREWITCH;143
773;4;RUE;SAINT PHILIPPE;143
774;128;BD;DE LA MADELEINE;143
775;93;PROM;DES ANGLAIS;143
776;128;AV;DE LA LANTERNE;149
777;48;RTE;DE GRENOBLE;149
778;12;AV;GAY;143
779;21;RUE;MARIE BASHKIRTSEFF;149
780;245;RTE;DE BELLET;149
781;21;AV;DE FABRON;149
782;61;AV;SAINTE MARGUERITE;149
783;20;AV;CHATEAU DE LA TOUR;143
784;73;CHE;DE TERRON;149
785;259;AV;DE PESSICART;145
786;121;BD;NAPOLEON III;149
787;13;RUE;DU ROCHER;143
788;22;RUE;BOTTERO;143
789;280;AV;DE LA CALIFORNIE;149
790;61;AV;CORNICHE FLEURIE;149
791;146;BD;NAPOLEON III;149
792;79;AV;SAINT AUGUSTIN;149
793;210;AV;DE FABRON;149
794;52;AV;DE LA CALIFORNIE;149
795;75;AV;RAOUL DUFY;149
796;12;AV;LOUIS COCHOIS;143
797;380;AV;DE FABRON;149
798;21;RUE;GEORGES DOUBLET;145
799;13;AV;DU PETIT FABRON;149
800;396;AV;DE PESSICART;145
801;51;AV;CORNICHE FLEURIE;149
802;156;COR;DES OLIVIERS;143
803;186;AV;DE FABRON;149
804;32;CHE;JEAN BAGNIS;149
805;25;AV;JOSEPH GIORDAN;149
806;7;RUE;HENRY DE CESSOLE;145
807;136;AV;CYRILLE BESSET;145
808;230;AV;DE LA CALIFORNIE;149
809;67;AV;ESTIENNE D ORVES;143
810;27;AV;SAINTE MARGUERITE;149
811;173;RTE;ST PIERRE FERIC;143
812;209;RTE;DE BELLET;149
813;66;BD;DE LA MADELEINE;143
814;300;CHE;DE LA GINESTIERE;149
815;25;AV;ANTOINE MARTIN;149
816;81;AV;CORNICHE FLEURIE;149
817;54;BD;HENRI SAPPIA;145
818;19;RUE;CHATEAUNEUF;143
819;30;AV;DE FABRON;149
820;55;AV;HENRI MATISSE;149
821;54;AV;DU RAY;145
822;104;ACH;ANC CHE DE LA LANTERNE;149
823;35;AV;RAYMOND FERAUD;149
824;83;BD;DE LA MADELEINE;143
825;234;AV;DE LA LANTERNE;149
826;308;BD;DE LA MADELEINE;143
827;26;AV;DE LA BORNALA;149
828;23;AV;DE GAIRAUT;145
829;103;BD;DE LA MADELEINE;143
830;19;AV;SAINT JOSEPH;143
831;171;RUE;DE FRANCE;143
832;54;RTE;DE CANTA GALET;149
833;13;RUE;ALEXIS MOSSA;143
834;101;AV;DE LA CALIFORNIE;149
835;19;AV;VAL MARIE;149
836;3;AV;GLORIA;149
837;48;AV;DE LA CALIFORNIE;149
838;18;RUE;DES POTIERS;143
839;1;AV;EDEN PARK;143
840;52;AV;HENRI MATISSE;149
841;158;RUE;DE FRANCE;143
842;160;RUE;DE FRANCE;143
843;52;BD;CARLONE;149
844;285;AV;DE FABRON;149
845;10;AV;ANGELIQUE BRAQUET;149
846;186;AV;DE PESSICART;145
847;50;CHE;DU CAL DE SPAGNOL;149
848;90;RUE;AUGUSTE PEGURIER;149
849;209;AV;DE FABRON;149
850;97;BD;JEAN BEHRA;145
851;26;VALL;BARLA;149
852;220;BD;DE LA MADELEINE;143
853;51;BD;DE MONTREAL;149
854;20;BD;DU TZAREWITCH;143
855;117;AV;DE LA CALIFORNIE;149
856;188;AV;DE FABRON;149
857;71;AV;DE PESSICART;145
858;7;RUE;JEAN MERMOZ;149
859;82;CHE;DE LA MADONETTE DE TERRON;149
860;23;AV;LOUIS CAPPATTI;149
861;22;RUE;JEAN CANAVESE;145
862;132;RUE;DE FRANCE;143
863;6;RUE;JOSEPH FRICERO;143
864;301;COR;DE MAGNAN;143
865;103;AV;CYRILLE BESSET;145
866;103;BD;GAMBETTA;143
867;26;BD;DE MONTREAL;149
868;18;AV;FLEURS;143
869;27;RUE;BOTTERO;143
870;135;RUE;DE FRANCE;143
871;17;AV;DES BAUMETTES;143
872;8;RTE;DE BELLET;149
873;30;AV;DE LA BORNALA;149
874;252;AV;DE LA LANTERNE;149
875;260;AV;DE FABRON;149
876;170;BD;NAPOLEON III;149
877;13;BD;PARC IMPERIAL;143
878;200;AV;DE LA CALIFORNIE;149
879;649;PROM;DU SOLEIL;150
880;51;PTE;DE FRANCE;150
881;2;AV;DE LA PINEDE;151
882;9;IMP;BOTTA;150
883;47;BD;GUYNEMER;152
884;30;ALL;DES HESPERIDES;150
885;9001;AV;LAURENTI;150
886;55;AV;DE SOSPEL;150
887;4;AV;CAMILLE BLANC;152
888;1;RUE;PARTOUNEAUX;150
889;124;PROM;VAL DU CAREI;150
890;1;RUE;DU PFR CALMETTE;152
891;24;RUE;DU PFR CALMETTE;152
892;3;RUE;PIETRA SCRITTA;150
893;8;RUE;DU MOULIN;151
894;36;BD;DE GARAVAN;150
895;1;AV;DE VERDUN;150
896;36;RUE;VAL DES CASTAGNINS;150
897;20;AV;FRANCOIS DE MONLEON;151
898;30;AV;DE FRANCE;151
899;39;PROM;DU VAL DE MENTON;150
900;14;ALL;ACACIAS TER CHAUDES;150
901;16;AV;BOYER;150
902;95;AV;WINSTON CHURCHILL;151
903;173;AV;DE LA PLAGE;151
904;30;RUE;ALBERTI BERNARDIN;153
905;62;RUE;LIEUTENANT JEAN REVELLI;154
906;3;IMP;MONTEE DES ALPES;152
907;6;AV;DU GENERAL DE GAULLE;152
908;8;RUE;ANDRE CARABALONA;155
909;13;RUE;JULES FERRY;152
910;12;CHE;DE USINE ELECTRIQUE;152
911;17;AV;FRANCOIS DE MONLEON;151
912;165;AV;PASTEUR;151
913;2;BRTL;DU CENTRE;152
914;36;AV;WINSTON CHURCHILL;151
915;33;RUE;ORCHIDEES PROLONGEE;152
916;13;RTE;DE SOSPEL;150
917;306;CHE;DU VALLONET;151
918;9;RUE;VICTOR HUGO;151
919;1;RUE;DE LA MARNE MAL JOFFRE;150
920;7;MTE;DU LUTETIA;150
921;14;RUE;SAINT PIERRE;156
922;20;AV;ARISTIDE BRIAND;150
923;2;AV;THIERS;150
924;19;BD;DE LA REPUBLIQUE;152
925;44;RUE;COTTA;155
926;179;RUE;DE FRANCE;155
927;108;;VAL DU CAREI;150
928;7;RUE;ARDOINO;150
929;22;RUE;DU PFR CALMETTE;152
930;33;RUE;MARTYRS RESISTANCE;152
931;2;RUE;MARTYRS RESISTANCE;152
932;139;AV;DE VERDUN;151
933;2;RUE;GARIBALDI;157
934;71;AV;DE SOSPEL;150
935;1;IMP;DU RESERVOIR;152
936;44;AV;HECTOR BERLIOZ;151
937;6;RUE;DE LA CREMAILLERE;152
938;22;PROM;MAL LECLERC HAUTECLOQUE;150
939;51;PROM;ROBERT SCHUMAN;151
940;1;RUE;DU JONQUIER;150
941;28;RUE;PIETRA SCRITTA;150
942;197;AV;DES ORCHIDEES;151
943;68;CHE;DE SAINT ANTONIN;158
944;4;AV;EDOUARD VII;150
945;4;RUE;COLONEL HEBERT;150
946;11;AV;D ALSACE;152
947;46;PROM;VAL DU CAREI;150
948;210;AV;PASTEUR;151
949;801;AV;VIRGINIE HERIOT;151
950;2;AV;CAMILLE BLANC;152
951;11;RUE;PAUL MORILLOT;150
952;13;PTE;DE FRANCE;150
953;15;PROM;DU CAP;151
954;6;RUE;DU GUET;159
955;8;AV;DE VILLAINE;152
956;53;RUE;PDT DOUMERGUE;154
957;129;CHE;DES ORTAS;151
958;8;RUE;CARNOT;160
959;61;PTE;DE FRANCE;150
960;242;AV;ARISTIDE BRIAND;151
961;14;AV;PAUL DOUMER;152
962;28;AV;PAUL DOUMER;151
963;39;AV;DES ACACIAS;150
964;20;RUE;PDT DOUMERGUE;154
965;3;RUE;GUYAU;150
966;1000;RTE;DE LA TURBIE;151
967;3;RUE;DE LA REPUBLIQUE;157
968;5;RUE;MAX BAREL;150
969;242;CRS;DU CENTENAIRE;150
970;24;RUE;VAL DES CASTAGNINS;150
971;60;BD;GUYNEMER;152
972;70;RTE;DE GORBIO;150
973;9;RUE;JEAN JAURES;152
974;14;CHE;DU CASTELLARET;152
975;9;AV;DE FRANCE;151
976;1;MTE;DES GERANIUMS;152
977;115;RUE;ANTOINE PEGLION;151
978;39;PROM;ROBERT SCHUMAN;151
979;32;RUE;LONGUE;150
980;16;AV;PAUL DOUMER;151
981;100;AV;DES ALLIES;150
982;525;AV;DU RAMINGAO;151
983;58;AV;DES ACACIAS;150
984;5185;AV;AIMABLE GASTAUD;155
985;129;RUE;LONGUE;150
986;8;RUE;ISOLA;150
987;17;AV;RIVIERA;150
988;213;AV;ARISTIDE BRIAND;151
989;14;RUE;JULIETTE;150
990;22;RUE;DU VIEUX CHATEAU;150
991;9;RUE;SAINT MICHEL;150
992;13;AV;FRANCOIS DE MONLEON;151
993;129;AV;DE VERDUN;151
994;1;PL;AUGUSTE COTTA;156
995;71;AV;CERNUSCHI;150
996;628;AV;PRINCE RAINIER III MONACO;152
997;33;RUE;VAL DES CASTAGNINS;150
998;12;RUE;VILLAREY;150
999;10;RUE;DES SOEURS MUNET;150
1000;5039;;PIENE HAUTE;161
1001;4;RUE;MASSENA;150
1002;6;PROM;MAL LECLERC HAUTECLOQUE;150
1003;60;AV;DES ACACIAS;150
1004;149;AV;DE VERDUN;151
1005;583;CHE;DU VALLONET;151
1006;72;AV;DES ALLIES;150
1007;7;TRA;DE BREA;150
1008;6;PL;DU PETIT PORT;150
1009;9;AV;DU GENERAL DE GAULLE;152
1010;3;RUE;DE LA COTE;150
1011;4941;RTE;DE MENTON;159
1012;13;RUE;PRATO;150
1013;29;BD;DE LA TURBIE;152
1014;117;AV;DE SOSPEL;150
1015;9;PROM;DU CAP;151
1016;626;RUE;ANTOINE PEGLION;151
1017;4;RUE;SAINT MICHEL;150
1018;8;AV;GENERAL DE GAULLE;150
1019;10;RUE;JEANNE;150
1020;2;RUE;DES LUCIOLES;152
1021;482;AV;DE LA PAIX;151
1022;43;RTE;DE GORBIO;150
1023;11;RUE;VICTOR HUGO;151
1024;90;RTE;DE GORBIO;150
1025;18;AV;MARECHAL FOCH;151
1026;16;RUE;LOREDAN LARCHEY;150
1027;16;RUE;LONGUE;150
1028;4;AV;THIERS;150
1029;16;PL;GEORGES CLEMENCEAU;150
1030;8;RUE;DU GRENADIER;150
1031;9001;IMP;DE PROVENCE;151
1032;66;AV;DES ALLIES;150
1033;4;AV;MAL JUIN;150
1034;17;PROM;DU CAP;151
1035;77;AV;DE SOSPEL;150
1036;1;AV;GENERAL LECLERC;151
1037;26;AV;GENERAL DE GAULLE;150
1038;63;RUE;LONGUE;150
1039;11;IMP;DES CAPUCINS;150
1040;31;AV;DES ACACIAS;150
1041;9325;RTE;DU   MOULINET;156
1042;6281;AV;MARTYRS DE LA RESISTANCE;156
1043;36;RUE;HENRY GREVILLE;150
1044;15;AV;DU REQUIER;150
1045;89;RUE;LOUIS PERISSOL;154
1046;6;RUE;GRIMALDI;151
1047;89;MTE;DE LA CREMAILLERE;152
1048;14;PROM;MAL LECLERC HAUTECLOQUE;150
1049;15;ALL;DU JARDIN;162
1050;87;RUE;VAL DES CASTAGNINS;150
1051;1;PTE;DE FRANCE;150
1052;397;RUE;ANTOINE PEGLION;151
1053;7;RUE;JEANNE;150
1054;15;AV;VICTOR CAUVIN;163
1055;5695;;FRONT DE NEIGE;164
1056;65;AV;DE   VALBERG;165
1057;9556;;LES GAILLES;166
1058;11;BD;MARINONI;167
1059;5277;;LE VILLAGE;168
1060;18;AV;GEN DE GAULLE;169
1061;4;RUE;DU CHATEAU;170
1062;12;AV;MARQUET;171
1063;56;AV;DU TROIS SEPTEMBRE;171
1064;5567;;ADRECH DE BARRIS;164
1065;2;RUE;CLOSE;172
1066;1;BD;LAZARE RAIBERTI;173
1067;2;RUE;AMIRAL ALBINI;163
1068;69;BD;RAOUL AUDIBERT;173
1069;5710;;FRONT DE NEIGE;164
1070;321;AV;DE LA PERGOLA;174
1071;5400;;LE COLLET;175
1072;8;IMP;DU BAOUS;167
1073;11;AV;DES MOULINS;176
1074;19;AV;DE   VALBERG;165
1075;83;AV;DU TROIS SEPTEMBRE;171
1076;151;RTE;DE CHATEAUNEUF;177
1077;780;CHE;DU SERRIER N 13;178
1078;5694;;FRONT DE NEIGE;164
1079;9007;BD;GEORGES POMPIDOU;175
1080;5338;;AURON;175
1081;17;BD;MARINONI;167
1082;436;RTE;DE BERRE;177
1083;1724;RTE;RD 15 LA ROSEYRE;177
1084;64;BD;DE LA CORNE D OR;163
1085;5543;;CHASTILLON;164
1086;3;RUE;DE NICE;170
1087;5501;;CHASTILLON;164
1088;33;BD;MARINONI;167
1089;5024;;VILLAGE;179
1090;33;AV;FRANCOIS LEVAMIS;180
1091;5686;;LE HAMEAU;164
1092;379;RTE;DE LA TURBIE;181
1093;865;RTE;DE  LA  ROUILLE  BASSE;165
1094;19;RUE;JACQUES DEMAS;182
1095;6;PTTE;LA PLACETTE;180
1096;6;AV;DE SAINT ESTEVE;163
1097;5680;;LE HAMEAU;164
1098;23;RTE;DU   LAGAS;165
1099;10;AV;SADI CARNOT;163
1100;9010;ESC;DE LA GARE;163
1101;2;RUE;FALICON;183
1102;5004;;LA REONNE;184
1103;5709;;FRONT DE NEIGE;164
1104;14;BD;DU DOC ROUX;170
1105;15;AV;DE LA LIBERATION;185
1106;9625;;LA COLMIANE;166
1107;23;AV;GEN DE GAULLE;169
1108;15;AV;PASTEUR;176
1109;17;PROM;DES MARINIERES;163
1110;27;AV;DU TROIS SEPTEMBRE;171
1111;8;AV;DES MOULINS;176
1112;1125;BD;NAPOLEON III;163
1113;9;AV;GENERAL DE GAULLE;171
1114;6;RUE;DU   SAINT  HONORAT;179
1115;9;RUE;SCUDERI;177
1116;11;BD;PAUL DEROULEDE;167
1117;361;AV;MAL FOCH;186
1118;1;RUE;SALISBURY;167
1119;7;RUE;DE L ESQUIAOU;163
1120;7;PL;DE L EGLISE;175
1121;8;RUE;EDITH DUHAMEL;163
1122;5703;;FRONT DE NEIGE;164
1123;181;CHE;DES OLIVIERS;178
1124;5031;;VILLAGE;187
1125;6;AV;ALBERT 1ER;163
1126;4;RUE;LIEUTENANT COLONELLI;167
1127;24;AV;DE   VALBERG;165
1128;1;AV;EDITH CAVELL;167
1129;26;RUE;DU CHANOINE TH.GIAUME;188
1130;8;RUE;SAINT  JEAN;179
1131;18;ALL;HENRI MARESCALCHI;171
1132;5012;;VILLAGE DE TOUDON;189
1133;9;RUE;DUJARDIN BEAUMETZ;167
1134;11;RUE;PAUL DOUMER;167
1135;22;BD;MARECHAL JOFFRE;167
1136;5676;;LE PLATEAU D AURON;175
1137;4;AV;JACQUES ABBA;171
1138;37;ALL;DE VERDUN;173
1139;5704;;FRONT DE NEIGE;164
1140;57;RTE;DEPARTEMENTALE 2204;190
1141;28;RUE;PLANE;188
1142;14;BD;D ALSACE LORRAINE;167
1143;14;AV;ALBERT 1ER;167
1144;16;RUE;GAUTIER VIGNAL;167
1145;7;RUE;EDITH DUHAMEL;163
1146;85;RUE;SAINT ANTOINE;191
1147;5;BD;DU DOC ROUX;170
1148;1;AV;DE LA LIBERATION;185
1149;3;AV;DENIS SEMERIA;185
1150;5386;;PEIRA CAVA CENTRE;192
1151;5262;;SERRE DE NAIRAUD;187
1152;65;AV;GENERAL DE GAULLE;186
1153;5515;;LE VILLAGE;193
1154;2;RUE;CHARLES ROUX;194
1155;5137;;LE VILLAGE;195
1156;5247;;FRONT DE NEIGE;164
1157;44;AV;GEN DE GAULLE;169
1158;4;PL;DU   MERCANTOUR;165
1159;6000;;FRONT DE NEIGE;164
1160;260;AV;CHARLES DE CAQUERAY;173
1161;3;RUE;DE  LA  CHABRIETTE;165
1162;3;BD;MARECHAL JOFFRE;167
1163;5708;;FRONT DE NEIGE;164
1164;1;MTE;PAULINE;196
1165;5657;;LE PLATEAU D AURON;175
1166;18;RUE;DU DOCTEUR MORIEZ;192
1167;3;AV;DE LA BARMASSA;163
1168;6;AV;GENERAL LECLERC;163
1169;7;RUE;PAUL DOUMER;167
1170;401;CHE;DU CAYRE;197
1171;5674;;LE HAMEAU;164
1172;14;AV;RAYMOND GRAMAGLIA;171
1173;982;CHE;DES VIGNASSES;178
1174;7;RUE;DE LA TERRASSE;186
1175;6;RUE;DOMINIQUE DURANDY;178
1176;5001;RUE;NAPOLEON III;187
1177;5142;;LA VILLE;182
1178;32;RUE;DROITE;175
1179;36;AV;PRINCE RAINIER III MONACO;171
1180;1411;RTE;DE PONT DE CLANS;198
1181;4425;RTE;DE SCLOS;177
1182;5650;;AURON;175
1183;9;PL;DU 8 MAI;199
1184;5148;;LA VILLE;182
1185;32;RUE;DOCTEUR CAGNOLI;173
1186;1;PROM;DU LAC DU BOREON;173
1187;5739;;CONDAMINE;169
1188;103;RUE;DOCTEUR CAGNOLI;173
1189;1;BD;RAOUL AUDIBERT;173
1190;1;RLE;DU MARCHE;163
1191;5400;BD;SAINT YSICIUS;175
1192;21;RUE;ETIENNE CURTI;184
1193;5346;;LE VILLAGE;200
1194;13;RUE;DU SERRE;170
1195;7;CHE;DU LIDO;185
1196;5;RUE;ANFOSSI;186
1197;5;RUE;DROITE;175
1198;24;RUE;CHARLES BINET;177
1199;6;RUE;DU DOC GENTE;201
1200;2;BD;FRANCOIS DE MAY;171
1201;3;RUE;DES DEUX FRERES FUNEL;172
1202;16;AV;GEN GALLIENI;163
1203;70;AV;GENERAL DE GAULLE;171
1204;2;AV;FRANCOIS FERRY;163
1205;5347;;VIEUX VILLAGE;183
1206;28;AV;DE LA GRANDE BRETAGNE;163
1207;1;RUE;PAUL DOUMER;167
1208;6;CHE;DE ST MICHEL CAP ROUX;181
1209;5433;;SAINT PIERRE;166
1210;10;PL;DU 8 MAI;199
1211;143;AV;PORTE DES ALPES;186
1212;66;BD;DE LA CORNE D OR;163
1213;54;RUE;VICTOR HUGO;202
1214;1091;CHE;DU PUITS DU PLAN;203
1215;101;AV;DE LA LIBERTE;204
1216;10;RUE;SAINT ANTOINE;205
1217;15;AV;NIQUET;205
1218;4;BD;EDOUARD BAUDOIN;206
1219;18;AV;DE LA ROSTAGNE;206
1220;556;AV;DE LA REPUBLIQUE;207
1221;53;AV;GEORGES CLEMENCEAU;204
1222;29;BD;DUGOMMIER;205
1223;14;RTE;DES BREGUIERES;202
1224;175;CHE;DE BEAUVERT;205
1225;15;AV;DE BELGIQUE;204
1226;18;AV;PASTEUR;205
1227;190;RTE;DE CANNES;204
1228;4;AV;DES JASMINS;204
1229;1140;RTE;DE SAINT JEAN;205
1230;55;TRA;DES BRUNETTES;203
1231;344;CHE;DU VALBOSQUET;205
1232;146;AV;ANCIENS COMBATTANTS AFR N;204
1233;60;BD;DU VAL CLARET;205
1234;116;BD;SADI CARNOT;202
1235;110;RUE;DES POTIERS;204
1236;19;RUE;SAINT HONORAT;206
1237;5;PAS;NAPOLEON;202
1238;1;RUE;DE LA PETITE COLLINE;208
1239;29;RUE;CLEMENT BEL;204
1240;19;AV;EDMOND D ESCLEVIN;206
1241;10;RUE;DE LA CAROUTE;209
1242;9;AV;LEMERAY;205
1243;4;PL;DES ARCADES;208
1244;9001;;LES SEMBOULES;205
1245;178;RUE;SAINT SAUVEUR;202
1246;645;AV;DE LA REPUBLIQUE;207
1247;40;AV;DE CANNES;206
1248;604;AV;GEORGES POMPIDOU;202
1249;174;RUE;ALEXANDRE LOUCE;204
1250;5;RUE;DES ORANGERS;202
1251;158;CHE;GARIBONDY;202
1252;18;AV;DE L HOPITAL;204
1253;2;RUE;VICTOR HUGO;202
1254;84;RUE;DU BON AIR;205
1255;15;BD;ALBERT 1ER;205
1256;940;CHE;DE RABIAC ESTAGNOL;205
1257;11;AV;DE CANNES;206
1258;108;AV;DE LA LIBERTE;204
1259;4;BD;SADI CARNOT;202
1260;9002;AV;DE L EST;204
1261;427;AV;GEN DE GAULLE;208
1262;16;AV;DE LA ROSTAGNE;206
1263;201;AV;MARTYRS DE LA RESISTANCE;205
1264;79;AV;DES FRERES ROUSTAN;204
1265;1778;CHE;DE ST JULIEN;209
1266;6;AV;GEORGES CLEMENCEAU;204
1267;32;RUE;ST SEBASTIEN;209
1268;571;CHE;DES COMBES;205
1269;4;AV;DE LA ROSTAGNE;206
1270;11;CHE;GARIBONDY;202
1271;118;CHE;DU LAC;203
1272;1;AV;FREDERIC MISTRAL;205
1273;741;CHE;MOYENNES BREGUIERES;205
1274;51;AV;DES FRERES ROUSTAN;204
1275;5;RPT;ANDRE MINANGOY;208
1276;35;AV;GEORGES POMPIDOU;204
1277;14;RUE;DES MOULIERES;202
1278;587;AV;PREMIERE AVENUE;205
1279;14;IMP;BEAU SOLEIL;204
1280;1;RUE;DE LA DRAILLE;208
1281;9;AV;DE NICE;205
1282;70;BD;SADI CARNOT;202
1283;18;AV;DU MIDI;204
1284;1;RUE;DE LA REPUBLIQUE;203
1285;440;AV;GEORGES POMPIDOU;202
1286;1039;CHE;DES COMBES;205
1287;250;BD;DES HORIZONS;204
1288;38;AV;ROBERT SOLEAU;205
1289;22;AV;DE L ORANGERIE;205
1290;30;BD;JAMES WYLLIE;206
1291;481;RTE;DE NICE;205
1292;9003;;LES SEMBOULES;205
1293;200;CHE;ST JOSEPH;202
1294;45;RUE;DE LA REPUBLIQUE;205
1295;173;CHE;DES CIGALES;203
1296;51;BD;MARECHAL FOCH;205
1297;7;RUE;COLONEL MATTEI;202
1298;305;AV;SAINT PHILIPPE;209
1299;15;RUE;FRANCOIS BLANC;204
1300;67;BD;DU VAL CLARET;205
1301;230;AV;DE LA LIBERTE;204
1302;736;CD;135;204
1303;4;RUE;DE MADRID;202
1304;164;ALL;DANY BERNARD;202
1305;4;RUE;DE DUNKERQUE;202
1306;91;BD;PAUL DOUMER;202
1307;95;AV;ROUMANILLE;209
1308;400;CHE;DE RABIAC ESTAGNOL;205
1309;357;BD;PIERRE DELMAS;205
1310;433;CHE;BASSES BREGUIERES;205
1311;808;CHE;DES COMBES;205
1312;8;AV;DOCTEUR FABRE;206
1313;223;BD;DE LA SOURCE;209
1314;6;RUE;DU CHERCHE MIDI;208
1315;28;RUE;AUBERNON;205
1316;85;BD;RAYMOND POINCARE;206
1317;59;AV;GEORGES CLEMENCEAU;204
1318;21;RUE;DU GENERAL D'ANDREOSSY;205
1319;488;CHE;DE LA CONSTANCE;205
1320;21;RUE;CLEMENT BEL;204
1321;10;BD;DES NATIONS;206
1322;11;VCHE;VIEUX CHE DE MOUGINS;202
1323;390;CHE;AMES DU PURGATOIRE;205
1324;211;AV;DE LA GRAND'PIECE;203
1325;42;BD;SADI CARNOT;202
1326;9;CHE;DES BREGUIERES;202
1327;19;BD;ALBERT 1ER;205
1328;1122;CHE;DU CHATEAU;208
1329;29;AV;DES FRERES ROUSTAN;204
1330;11;AV;COUGOULINS;205
1331;3;IMP;ALLEGRE;204
1332;15;RUE;DES MOULIERES;202
1333;9;CHE;DES ROUVRES;209
1334;14;BD;MARECHAL FOCH;205
1335;54;AV;JEAN MERMOZ;202
1336;40;CHE;DES BREGUIERES;202
1337;9999;AV;GEORGES POMPIDOU;202
1338;12;RUE;DOC ROSTAN;205
1339;91;AV;DES FRERES ROUSTAN;204
1340;760;CHE;DE LA TIRE;208
1341;13;BD;CHARLES GUILLAUMONT;206
1342;1171;CHE;DE RABIAC ESTAGNOL;205
1343;179;VOIE;JULIA;208
1344;3;AV;DE LA LIBERATION;205
1345;71;CHE;DE LA GABELLE PROLONG;204
1346;10;BD;DU NORD;202
1347;490;CHE;DES QUATRE CHEMINS;205
1348;127;BD;FRANCIS MEILLAND;206
1349;30;PAS;DE LA BOURGADE;209
1350;106;AV;FRANKLIN ROOSEVELT;202
1351;701;AV;GENERAL DE GAULLE;202
1352;120;AV;FONT ROUBERT;208
1353;613;AV;DU GOLF;208
1354;1;RUE;DE L EGLISE;208
1355;560;CHE;DE L ECOLE VIEILLE;207
1356;175;RUE;PAUL DERIGON;204
1357;4;RUE;DU GENERAL D'ANDREOSSY;205
1358;405;BD;JACQUES MONOD;202
1359;41;CHE;TANIT;206
1360;6;RUE;DES REVENNES;205
1361;4;RUE;DE LA PETITE COLLINE;208
1362;80;BD;DU PRESIDENT WILSON;206
1363;38;RTE;DE VALBONNE;202
1364;10;AV;DOCTEUR DAUTHEVILLE;206
1365;286;IMP;DE L ECOLE VIEILLE;207
1366;14;AV;DE BELGIQUE;204
1367;25;AV;DE LA GARE;204
1368;9100;;LA ZAINE;204
1369;11;BD;DU PRESIDENT WILSON;205
1370;3;AV;LEMERAY;205
1371;13;AV;MONT JOLI;202
1372;15;RUE;THURET;205
1373;21;AV;GEORGES CLEMENCEAU;204
1374;6;BD;DE LA PINEDE;206
1375;9;RUE;GEORGES CLEMENCEAU;205
1376;96;BD;DU PRESIDENT WILSON;206
1377;8;RUE;FELON;206
1378;831;RTE;DE NICE;205
1379;3;IMP;JUAN;206
1380;1;AV;L ESTEREL;206
1381;290;RUE;SAINT SAUVEUR;202
1382;27;AV;MAURICE JEANPIERRE;202
1383;279;RUE;SAINT SAUVEUR;202
1384;25;TRA;DE L'OREE DU BOIS;203
1385;44;AV;FRANKLIN ROOSEVELT;202
1386;5;AV;PRINCIPAL PASTOUR;205
1387;5;RUE;BRICKA;206
1388;2;AV;DES CEDRES;206
1389;407;AV;HENRI BARBUSSE;204
1390;22;BD;GUSTAVE CHANCEL;205
1391;173;ACH;DE MOUGINS;208
1392;15;AV;DES CHENES SALIS;205
1393;146;CHE;DES CLOS;204
