idCommune;Code postal;Commune;Code departement
2317;77510;REBAIS;77
2318;77610;FONTENAY-TRESIGNY;77
2319;77120;COULOMMIERS;77
2320;77860;QUINCY-VOISINS;77
2321;77320;JOUY-SUR-MORIN;77
2322;77260;LA FERTE SOUS JOUARRE;77
2323;77450;ESBLY;77
2324;77730;CITRY;77
2325;77840;CROUY-SUR-OURCQ;77
2326;77163;MORTCERF;77
2327;77540;ROZAY-EN-BRIE;77
2328;77440;MARY-SUR-MARNE;77
2329;77860;COUILLY-PONT-AUX-DAMES;77
2330;77580;CRECY LA CHAPELLE;77
2331;77750;BASSEVELLE;77
2332;77450;CONDE-SAINTE-LIBIAIRE;77
2333;77320;FERTE-GAUCHER (LA);77
2334;77174;VILLENEUVE-SAINT-DENIS;77
2335;77139;DOUY-LA-RAMEE;77
2336;77169;SAINT-SIMEON;77
2337;77120;BEAUTHEIL-SAINTS;77
2338;77580;VILLIERS-SUR-MORIN;77
2339;77640;JOUARRE;77
2340;77130;CANNES-ECLUSE;77
2341;77690;GENEVRAYE (LA);77
2342;77410;CLAYE-SOUILLY;77
2343;77100;MEAUX;77
2344;77400;SAINT THIBAULT DES VIGNES;77
2345;77200;TORCY;77
2346;77500;CHELLES;77
2347;77270;VILLEPARISIS;77
2348;77230;LONGPERRIER;77
2349;77600;BUSSY-SAINT-GEORGES;77
2350;77700;SERRIS;77
2351;77144;MONTEVRAIN;77
2352;77186;NOISIEL;77
2353;77410;ANNET-SUR-MARNE;77
2354;77400;POMPONNE;77
2355;77090;COLLEGIEN;77
2356;77910;VARREDDES;77
2357;77400;LAGNY-SUR-MARNE;77
2358;77420;CHAMPS-SUR-MARNE;77
2359;77184;EMERAINVILLE;77
2360;77600;BUSSY-SAINT-MARTIN;77
2361;77178;SAINT-PATHUS;77
2362;77230;DAMMARTIN-EN-GOELE;77
2363;77360;VAIRES SUR MARNE;77
2364;77185;LOGNES;77
2365;77600;CHANTELOUP EN BRIE;77
2366;77700;MAGNY-LE-HONGRE;77
2367;77700;COUPVRAY;77
2368;77124;VILLENOY;77
2369;77400;THORIGNY SUR MARNE;77
2370;77700;BAILLY-ROMAINVILLIERS;77
2371;77181;LE PIN;77
2372;77124;CREGY-LES-MEAUX;77
2373;77700;CHESSY;77
2374;77230;VILLENEUVE SOUS DAMMARTIN;77
2375;77177;BROU-SUR-CHANTEREINE;77
2376;77410;VILLEVAUDE;77
2377;77164;FERRIERES-EN-BRIE;77
2378;77290;MITRY MORY;77
2379;77100;NANTEUIL-LES-MEAUX;77
2380;77400;DAMPMART;77
2381;77230;NANTOUILLET;77
2382;77410;CHARMENTRAY;77
2383;77470;TRILPORT;77
2384;77230;SAINT-MARD;77
2385;77165;SAINT-SOUPPLETS;77
2386;77178;OISSERY;77
2387;77280;OTHIS;77
2388;77600;JOSSIGNY;77
2389;77181;COURTRY;77
2390;77183;CROISSY-BEAUBOURG;77
2391;77450;TRILBARDOU;77
2392;77400;GOUVERNES;77
2393;77470;POINCY;77
2394;77400;CARNETIN;77
2395;77124;CHAUCONIN-NEUFMONTIERS;77
2396;77600;GUERMANTES;77
2397;77910;CHAMBRY;77
2398;77410;MESSY;77
2399;77230;THIEUX;77
2400;77450;ISLES-LES-VILLENOY;77
2401;77160;PROVINS;77
2402;77370;GASTINS;77
2403;77370;NANGIS;77
2404;77480;MOUY-SUR-SEINE;77
2405;77134;ORMES-SUR-VOULZIE (LES);77
2406;77480;MOUSSEAUX-LES-BRAY;77
2407;77370;MAISON-ROUGE;77
2408;78000;VERSAILLES;78
2409;78210;SAINT-CYR-L ECOLE;78
2410;78390;BOIS D ARCY;78
2411;78220;VIROFLAY;78
2412;78180;MONTIGNY LE BRETONNEUX;78
2413;78140;VELIZY VILLACOUBLAY;78
2414;78190;TRAPPES;78
2415;78280;GUYANCOURT;78
2416;78330;FONTENAY LE FLEURY;78
2417;78150;LE CHESNAY-ROCQUENCOURT;78
2418;78350;JOUY EN JOSAS;78
2419;78530;BUC;78
2420;78117;CHATEAUFORT;78
2421;78160;MARLY-LE-ROI;78
2422;78110;VESINET (LE);78
2423;78370;PLAISIR;78
2424;78340;CLAYES-SOUS-BOIS (LES);78
2425;78600;MAISONS-LAFFITTE;78
2426;78500;SARTROUVILLE;78
2427;78430;LOUVECIENNES;78
2428;78290;CROISSY SUR SEINE;78
2429;78420;CARRIERES SUR SEINE;78
2430;78800;HOUILLES;78
2431;78620;ETANG-LA-VILLE (L );78
2432;78400;CHATOU;78
2433;78450;VILLEPREUX;78
2434;78560;PORT-MARLY (LE);78
2435;78360;MONTESSON;78
2436;78600;MESNIL-LE-ROI (LE);78
2437;78380;BOUGIVAL;78
2438;78170;CELLE-SAINT-CLOUD (LA);78
2439;78590;NOISY LE ROI;78
2440;78860;SAINT-NOM-LA-BRETECHE;78
2441;78450;CHAVENAY;78
2442;78870;BAILLY;78
2443;78810;FEUCHEROLLES;78
2444;78700;CONFLANS SAINTE HONORINE;78
2445;78780;MAURECOURT;78
2446;78230;PECQ (LE);78
2447;78570;ANDRESY;78
2448;78100;SAINT-GERMAIN-EN-LAYE;78
2449;78630;ORGEVAL;78
2450;78580;MAULE;78
2451;78300;POISSY;78
2452;78510;TRIEL SUR SEINE;78
2453;78250;MEULAN-EN-YVELINES;78
2454;78955;CARRIERES SOUS POISSY;78
2455;78480;VERNEUIL SUR SEINE;78
2456;78130;MUREAUX (LES);78
2457;78260;ACHERES;78
2458;78750;MAREIL-MARLY;78
2459;78670;VILLENNES-SUR-SEINE;78
2460;78540;VERNOUILLET;78
2461;78410;AUBERGENVILLE;78
2462;78410;BOUAFLE;78
2463;78570;CHANTELOUP-LES-VIGNES;78
2464;78630;MORAINVILLIERS;78
2465;78920;ECQUEVILLY;78
2466;78112;SAINT-GERMAIN-EN-LAYE;78
2467;78740;VAUX-SUR-SEINE;78
2468;78250;MEZY-SUR-SEINE;78
2469;78240;CHAMBOURCY;78
2470;78121;CRESPIERES;78
2471;78410;NEZEL;78
2472;78410;FLINS-SUR-SEINE;78
2473;78680;EPONE;78
2474;78200;MANTES-LA-JOLIE;78
2475;78200;BUCHELAY;78
2476;78970;MEZIERES-SUR-SEINE;78
2477;78711;MANTES-LA-VILLE;78
2478;78550;HOUDAN;78
2479;78440;FONTENAY-SAINT-PERE;78
2480;78520;LIMAY;78
2481;78440;ISSOU;78
2482;78840;FRENEUSE;78
2483;78550;MAULETTE;78
2484;78200;PERDREAUVILLE;78
2485;78270;BENNECOURT;78
2486;78440;GARGENVILLE;78
2487;78790;SEPTEUIL;78
2488;78550;RICHEBOURG;78
2489;78270;BONNIERES-SUR-SEINE;78
2490;78270;LIMETZ-VILLEZ;78
2491;78930;GUERVILLE;78
2492;78820;JUZIERS;78
2493;78790;SAINT-MARTIN-DES-CHAMPS;78
2494;78200;MAGNANVILLE;78
2495;78910;ORVILLIERS;78
2496;78310;MAUREPAS;78
2497;78990;ELANCOURT;78
2498;78720;CERNAY-LA-VILLE;78
2499;78320;MESNIL-SAINT-DENIS (LE);78
2500;78114;MAGNY-LES-HAMEAUX;78
2501;78120;RAMBOUILLET;78
2502;78610;SAINT-LEGER-EN-YVELINES;78
2503;78690;ESSARTS-LE-ROI (LES);78
2504;78650;BEYNES;78
2505;78770;THOIRY;78
2506;78760;JOUARS-PONTCHARTRAIN;78
2507;78490;GALLUIS;78
2508;78640;SAINT-GERMAIN-DE-LA-GRANGE;78
2509;78640;NEAUPHLE-LE-CHATEAU;78
2510;78460;CHEVREUSE;78
2511;78730;SAINT-ARNOULT-EN-YVELINES;78
2512;78490;MAREIL-LE-GUYON;78
2513;78490;MESNULS (LES);78
2514;78470;SAINT-REMY-LES-CHEVREUSE;78
2515;78960;VOISINS-LE-BRETONNEUX;78
2516;78940;QUEUE-LES-YVELINES (LA);78
2517;78125;GAZERAN;78
2518;78310;COIGNIERES;78
2519;78490;MONTFORT-L AMAURY;78
2520;78830;BULLION;78
2521;78640;VILLIERS-SAINT-FREDERIC;78
2522;78610;PERRAY-EN-YVELINES (LE);78
2523;78490;TREMBLAY-SUR-MAULDRE (LE);78
2524;78830;BONNELLES;78
2525;78320;VERRIERE (LA);78
2526;78730;ROCHEFORT-EN-YVELINES;78
2527;78720;DAMPIERRE-EN-YVELINES;78
2528;79200;PARTHENAY;79
2529;79000;NIORT;79
2530;79400;EXIREUIL;79
2531;79180;CHAURAY;79
2532;79400;ST MAIXENT L ECOLE;79
2533;79340;LES FORGES;79
2534;79300;BRESSUIRE;79
2535;79270;FRONTENAY-ROHAN-ROHAN;79
2536;80000;AMIENS;80
2537;80090;AMIENS;80
2538;80330;LONGUEAU;80
2539;80680;SAINT-FUSCIEN;80
2540;80080;AMIENS;80
2541;80800;CORBIE;80
2542;80450;CAMON;80
2543;80160;PLACHY-BUYON;80
2544;80120;FORT-MAHON-PLAGE;80
2545;80550;LE CROTOY;80
2546;80410;CAYEUX-SUR-MER;80
2547;80600;DOULLENS;80
2548;80120;QUEND;80
2549;80130;FRIVILLE-ESCARBOTIN;80
2550;80350;MERS-LES-BAINS;80
2551;80460;AULT;80
2552;80100;ABBEVILLE;80
2553;80460;WOIGNARUE;80
2554;80230;SAINT-VALERY-SUR-SOMME;80
2555;80700;ROYE;80
2556;80170;MEHARICOURT;80
2557;80250;AILLY-SUR-NOYE;80
2558;80300;ALBERT;80
2559;80200;PERONNE;80
2560;81000;ALBI;81
2561;81310;LISLE-SUR-TARN;81
2562;81160;SAINT JUERY;81
2563;81100;CASTRES;81
2564;81200;MAZAMET;81
2565;81370;SAINT-SULPICE-LA-POINTE;81
2566;82200;MOISSAC;82
2567;82000;MONTAUBAN;82
2568;82290;LA VILLE DIEU DU TEMPLE;82
2569;82100;CASTELSARRASIN;82
2570;82500;BEAUMONT DE LOMAGNE;82
2571;82410;ST-ETIENNE-DE-TULMONT;82
2572;82700;MONTECH;82
2573;82290;MONTBETON;82
2574;82600;VERDUN-SUR-GARONNE;82
2575;82300;CAUSSADE;82
2576;82140;SAINT ANTONIN NOBLE VAL;82
2577;82170;GRISOLLES;82
2578;83600;FREJUS;83
2579;83300;DRAGUIGNAN;83
2580;83310;GRIMAUD;83
2581;83700;SAINT RAPHAEL;83
2582;83310;COGOLIN;83
2583;83990;SAINT TROPEZ;83
2584;83380;ROQUEBRUNE-SUR-ARGENS;83
2585;83420;LA CROIX VALMER;83
2586;83120;SAINTE MAXIME;83
2587;83520;ROQUEBRUNE-SUR-ARGENS;83
2588;83490;LE MUY;83
2589;83480;PUGET-SUR-ARGENS;83
2590;83350;RAMATUELLE;83
2591;83530;SAINT RAPHAEL;83
2592;83240;CAVALAIRE-SUR-MER;83
2593;83370;FREJUS;83
2594;83600;LES ADRETS DE L ESTEREL;83
2595;83600;BAGNOLS-EN-FORET;83
2596;83570;ENTRECASTEAUX;83
2597;83440;CALLIAN;83
2598;83170;BRIGNOLES;83
2599;83440;FAYENCE;83
2600;83440;SEILLANS;83
2601;83510;LORGUES;83
2602;83670;BARJOLS;83
2603;83440;MONTAUROUX;83
2604;83170;TOURVES;83
2605;83136;GAREOULT;83
2606;83830;BARGEMON;83
2607;83830;CLAVIERS;83
2608;83340;LE CANNET DES MAURES;83
2609;83440;TOURRETTES;83
2610;83590;GONFARON;83
2611;83460;LES ARCS;83
2612;83560;RIANS;83
2613;83136;ROCBARON;83
2614;83340;LE LUC;83
2615;83570;MONTFORT SUR ARGENS;83
2616;83690;SALERNES;83
2617;83550;VIDAUBAN;83
2618;83340;CABASSE;83
2619;83170;ROUGIERS;83
2620;83131;MONTFERRAT;83
2621;83690;TOURTOUR;83
2622;83470;ST MAXIMIN LA STE BAUME;83
2623;83130;LA GARDE;83
2624;83500;LA SEYNE SUR MER;83
2625;83200;TOULON;83
2626;83000;TOULON;83
2627;83140;SIX-FOURS-LES-PLAGES;83
2628;83160;LA VALETTE DU VAR;83
2629;83220;LE PRADET;83
2630;83100;TOULON;83
2631;83430;SAINT-MANDRIER-SUR-MER;83
2632;83200;LE REVEST LES EAUX;83
2633;83980;LE LAVANDOU;83
2634;83320;CARQUEIRANNE;83
2635;83150;BANDOL;83
2636;83110;SANARY SUR MER;83
2637;83210;SOLLIES-PONT;83
2638;83400;HYERES;83
2639;83330;LE BEAUSSET;83
2640;83270;SAINT-CYR-SUR-MER;83
2641;83250;LA LONDE LES MAURES;83
2642;83740;LA CADIERE D AZUR;83
2643;83190;OLLIOULES;83
2644;83230;BORMES-LES-MIMOSAS;83
2645;83210;LA FARLEDE;83
2646;83260;LA CRAU;83
2647;83390;PUGET-VILLE;83
2648;83390;CUERS;83
2649;83330;EVENOS;83
2650;83390;PIERREFEU-DU-VAR;83
2651;83210;BELGENTIER;83
2652;83210;SOLLIES-VILLE;83
2653;83210;SOLLIES-TOUCAS;83
2654;83660;CARNOULES;83
2655;83870;SIGNES;83
2656;83330;LE CASTELLET;83
2657;83610;COLLOBRIERES;83
2658;84200;CARPENTRAS;84
2659;84000;AVIGNON;84
2660;84170;MONTEUX;84
2661;84140;AVIGNON;84
2662;84410;BEDOIN;84
2663;84700;SORGUES;84
2664;84130;LE PONTET;84
2665;84310;MORIERES LES AVIGNON;84
2666;84210;PERNES LES FONTAINES;84
2667;84370;BEDARRIDES;84
2668;84260;SARRIANS;84
2669;84270;VEDENE;84
2670;84350;COURTHEZON;84
2671;84810;AUBIGNAN;84
2672;84320;ENTRAIGUES-SUR-LA-SORGUE;84
2673;84330;CAROMB;84
2674;84570;MALEMORT-DU-COMTAT;84
2675;84530;VILLELAURE;84
2676;84400;APT;84
2677;84800;L ISLE SUR LA SORGUE;84
2678;84120;PERTUIS;84
2679;84360;LAURIS;84
2680;84300;CAVAILLON;84
2681;84250;LE THOR;84
2682;84240;LA TOUR D AIGUES;84
2683;84800;SAUMANE-DE-VAUCLUSE;84
2684;84750;VIENS;84
2685;84490;SAINT-SATURNIN LES APT;84
2686;84470;CHATEAUNEUF-DE-GADAGNE;84
2687;84240;LA BASTIDE DES JOURDANS;84
2688;84360;MERINDOL;84
2689;84100;ORANGE;84
2690;84290;SAINTE-CECILE-LES-VIGNES;84
2691;84500;BOLLENE;84
2692;84150;JONQUIERES;84
2693;84190;VACQUEYRAS;84
2694;84110;VAISON-LA-ROMAINE;84
2695;84820;VISAN;84
2696;84330;BARROUX (LE);84
2697;84550;MORNAS;84
2698;84340;MALAUCENE;84
2699;84190;BEAUMES-DE-VENISE;84
2700;84230;CHATEAUNEUF-DU-PAPE;84
2701;84830;SERIGNAN-DU-COMTAT;84
2702;85000;ROCHE SUR YON (LA);85
2703;85660;SAINT-PHILBERT-DE-BOUAINE;85
2704;85140;ESSARTS EN BOCAGE;85
2705;85600;MONTAIGU-VENDEE;85
2706;85110;CHANTONNAY;85
2707;85260;BROUZILS (LES);85
2708;85620;ROCHESERVIERE;85
2709;85250;SAINT-FULGENT;85
2710;85500;HERBIERS (LES);85
2711;85290;MORTAGNE-SUR-SEVRE;85
2712;85200;FONTENAY-LE-COMTE;85
2713;85400;LUCON;85
2714;85460;AIGUILLON-SUR-MER (L );85
2715;85560;LONGEVILLE-SUR-MER;85
2716;85440;TALMONT-SAINT-HILAIRE;85
2717;85470;BRETIGNOLLES-SUR-MER;85
2718;85270;SAINT-HILAIRE-DE-RIEZ;85
2719;85100;SABLES-D'OLONNE (LES);85
2720;85180;SABLES-D'OLONNE (LES);85
2721;85800;SAINT-GILLES-CROIX-DE-VIE;85
2722;85460;FAUTE-SUR-MER (LA);85
2723;85360;TRANCHE-SUR-MER (LA);85
2724;85520;JARD-SUR-MER;85
2725;85340;SABLES-D'OLONNE (LES);85
2726;85520;SAINT-VINCENT-SUR-JARD;85
2727;85150;VAIRE;85
2728;85150;LES ACHARDS;85
2729;85300;CHALLANS;85
2730;85230;BEAUVOIR-SUR-MER;85
2731;85330;NOIRMOUTIER-EN-L'ILE;85
2732;85160;SAINT-JEAN-DE-MONTS;85
2733;85690;NOTRE-DAME-DE-MONTS;85
2734;85630;BARBATRE;85
2735;85550;BARRE-DE-MONTS (LA);85
2736;86000;POITIERS;86
2737;86360;CHASSENEUIL-DU-POITOU;86
2738;86550;MIGNALOUX-BEAUVOIR;86
2739;86240;FONTAINE-LE-COMTE;86
2740;86180;BUXEROLLES;86
2741;86100;CHATELLERAULT;86
2742;86270;LA ROCHE POSAY;86
2743;86410;BOURESSE;86
2744;86300;CHAUVIGNY;86
2745;87170;ISLE;87
2746;87000;LIMOGES;87
2747;87100;LIMOGES;87
2748;87500;ST YRIEIX LA PERCHE;87
2749;87400;ST-LEONARD-DE-NOBLAT;87
2750;87250;BESSINES-SUR-GARTEMPE;87
2751;87280;LIMOGES;87
2752;87270;COUZEIX;87
2753;88190;GOLBEY;88
2754;88000;EPINAL;88
2755;88220;HADOL;88
2756;88390;DARNIEULLES;88
2757;88800;VITTEL;88
2758;88150;CAPAVENIR VOSGES;88
2759;88270;DAMAS-ET-BETTEGNEY;88
2760;88000;CHANTRAINE;88
2761;88000;DEYVILLERS;88
2762;88000;LONGCHAMP;88
2763;88140;CONTREXEVILLE;88
2764;88500;MIRECOURT;88
2765;88300;NEUFCHATEAU;88
2766;88460;CHENIMENIL;88
2767;88270;PIERREFITTE;88
2768;88390;LES FORGES;88
2769;88390;GIRANCOURT;88
2770;88350;LIFFOL-LE-GRAND;88
2771;88600;LAVELINE-DEVANT-BRUYERES;88
2772;88700;RAMBERVILLERS;88
2773;88000;JEUXEY;88
2774;88230;FRAIZE;88
2775;88230;PLAINFAING;88
2776;88110;RAON L ETAPE;88
2777;88400;XONRUPT-LONGEMER;88
2778;88400;GERARDMER;88
2779;88100;PAIR-ET-GRANDRUPT;88
2780;88100;SAINT DIE DES VOSGES;88
2781;88100;SAINTE-MARGUERITE;88
2782;88580;SAULCY-SUR-MEURTHE;88
2783;88420;MOYENMOUTIER;88
2784;88430;GERBEPAL;88
2785;88530;LA FORGE;88
2786;88310;VENTRON;88
2787;88540;BUSSANG;88
2788;88250;LA BRESSE;88
2789;88200;REMIREMONT;88
2790;88160;RAMONCHAMP;88
2791;88360;RUPT-SUR-MOSELLE;88
2792;88200;SAINT-NABORD;88
2793;88160;LE THILLOT;88
2794;88120;VAGNEY;88
2795;88120;SAPOIS;88
2796;88310;CORNIMONT;88
2797;88200;ST-ETIENNE-LES-REMIREMONT;88
2798;88550;POUXEUX;88
2799;89000;AUXERRE;89
2800;89000;ST GEORGES SUR BAULCHE;89
2801;89700;TONNERRE;89
2802;89240;CHEVANNES;89
2803;89290;VENOY;89
2804;89420;MONTREAL;89
2805;89200;AVALLON;89
2806;89500;VILLENEUVE SUR YONNE;89
2807;89100;PARON;89
2808;89100;ST CLEMENT;89
2809;89100;SENS;89
2810;89150;SAVIGNY SUR CLAIRIS;89
2811;89150;ST VALERIEN;89
2812;89100;MALAY LE GRAND;89
2813;89260;THORIGNY-SUR-OREUSE;89
2814;89690;CHEROY;89
2815;90000;BELFORT;90
2816;90300;OFFEMONT;90
2817;90500;BEAUCOURT;90
2818;91070;BONDOUFLE;91
2819;91100;CORBEIL ESSONNES;91
2820;91800;BOUSSY-SAINT-ANTOINE;91
2821;91800;BRUNOY;91
2822;91000;EVRY-COURCOURONNES;91
2823;91450;ETIOLLES;91
2824;91540;MENNECY;91
2825;91100;VILLABE;91
2826;91330;YERRES;91
2827;91830;COUDRAY-MONTCEAUX (LE);91
2828;91610;BALLANCOURT-SUR-ESSONNE;91
2829;91280;SAINT-PIERRE-DU-PERRAY;91
2830;91210;DRAVEIL;91
2831;91480;VARENNES-JARCY;91
2832;91560;CROSNE;91
2833;91230;MONTGERON;91
2834;91450;SOISY-SUR-SEINE;91
2835;91270;VIGNEUX SUR SEINE;91
2836;91540;FONTENAY-LE-VICOMTE;91
2837;91250;SAINT-GERMAIN-LES-CORBEIL;91
2838;91090;LISSES;91
2839;91250;SAINTRY-SUR-SEINE;91
2840;91130;RIS-ORANGIS;91
2841;91710;VERT LE PETIT;91
2842;91860;EPINAY-SOUS-SENART;91
2843;91480;QUINCY-SOUS-SENART;91
2844;91080;EVRY-COURCOURONNES;91
2845;91540;ORMOY;91
2846;91250;TIGERY;91
2847;91750;CHAMPCUEIL;91
2848;91810;VERT LE GRAND;91
2849;91600;SAVIGNY-SUR-ORGE;91
2850;91200;ATHIS MONS;91
2851;91260;JUVISY SUR ORGE;91
2852;91700;SAINTE-GENEVIEVE-DES-BOIS;91
2853;91160;LONGJUMEAU;91
2854;91300;MASSY;91
2855;91420;MORANGIS;91
2856;91320;WISSOUS;91
2857;91380;CHILLY MAZARIN;91
2858;91160;SAULX-LES-CHARTREUX;91
2859;91160;BALLAINVILLIERS;91
2860;91170;VIRY CHATILLON;91
2861;91700;VILLIERS-SUR-ORGE;91
2862;91390;MORSANG-SUR-ORGE;91
2863;91350;GRIGNY;91
2864;91360;VILLEMOISSON-S-ORGE;91
2865;91550;PARAY-VIEILLE-POSTE;91
2866;91360;EPINAY SUR ORGE;91
2867;91160;CHAMPLAN;91
2868;91700;FLEURY-MEROGIS;91
2869;91240;SAINT-MICHEL-SUR-ORGE;91
2870;91310;MONTLHERY;91
2871;91310;LINAS;91
2872;91220;BRETIGNY SUR ORGE;91
2873;91630;CHEPTAINVILLE;91
2874;91290;ARPAJON;91
2875;91770;SAINT-VRAIN;91
2876;91520;EGLY;91
2877;91310;LONGPONT-SUR-ORGE;91
2878;91290;LA NORVILLE;91
2879;91680;BRUYERES-LE-CHATEL;91
2880;91180;SAINT-GERMAIN-LES-ARPAJON;91
2881;91340;OLLAINVILLE;91
2882;91310;LEUVILLE-SUR-ORGE;91
2883;91220;LE PLESSIS PATE;91
2884;91630;LEUDEVILLE;91
2885;91630;MAROLLES-EN-HUREPOIX;91
2886;91150;ETAMPES;91
2887;91820;BOUTIGNY-SUR-ESSONNE;91
2888;91790;BOISSY-SOUS-SAINT-YON;91
2889;91150;ORMOY-LA-RIVIERE;91
2890;91580;ETRECHY;91
2891;91840;SOISY-SUR-ECOLE;91
2892;91410;DOURDAN;91
2893;91690;SACLAS;91
2894;91490;MILLY-LA-FORET;91
2895;91740;PUSSAY;91
2896;91410;ROINVILLE-SOUS-DOURDAN;91
2897;91590;BAULNE;91
2898;91410;CORBREUSE;91
2899;91590;FERTE-ALAIS (LA);91
2900;91590;CERNY;91
2901;91150;MORIGNY-CHAMPIGNY;91
2902;91590;GUIGNEVILLE;91
2903;91510;LARDY;91
2904;91590;D   HUISON LONGUEVILLE;91
2905;91850;BOURAY-SUR-JUINE;91
2906;91490;COURANCES;91
2907;91650;BREUILLET;91
2908;91150;BRIERES-LES-SCELLES;91
2909;91720;MAISSE;91
2910;91530;VAL-SAINT-GERMAIN (LE);91
2911;91410;SAINT-CYR-SOUS-DOURDAN;91
2912;91760;ITTEVILLE;91
2913;91650;SAINT-YON;91
2914;91730;CHAMARANDE;91
2915;91820;VAYRES-SUR-ESSONNE;91
2916;91590;BOISSY-LE-CUTTE;91
2917;91580;VILLENEUVE-SUR-AUVERS;91
2918;91470;ANGERVILLIERS;91
2919;91670;ANGERVILLE;91
2920;91460;MARCOUSSIS;91
2921;91640;BRIIS-SOUS-FORGES;91
2922;91400;ORSAY;91
2923;91190;GIF SUR YVETTE;91
2924;91120;PALAISEAU;91
2925;91470;FORGES-LES-BAINS;91
2926;91940;LES ULIS;91
2927;91570;BIEVRES;91
2928;91620;NOZAY;91
2929;91440;BURES SUR YVETTE;91
2930;91470;LIMOURS;91
2931;91430;IGNY;91
2932;91370;VERRIERES LE BUISSON;91
2933;91620;VILLE-DU-BOIS (LA);91
2934;91140;VILLEBON SUR YVETTE;91
2935;91640;VAUGRIGNEUSE;91
2936;91400;GOMETZ-LA-VILLE;91
2937;91190;VILLIERS-LE-BACLE;91
2938;91940;GOMETZ-LE-CHATEL;91
2939;91140;VILLEJUST;91
2940;91940;SAINT-JEAN-DE-BEAUREGARD;91
2941;91400;SACLAY;91
2942;92800;PUTEAUX;92
2943;92500;RUEIL-MALMAISON;92
2944;92150;SURESNES;92
2945;92000;NANTERRE;92
2946;92400;COURBEVOIE;92
2947;92270;BOIS-COLOMBES;92
2948;92250;LA GARENNE-COLOMBES;92
2949;92600;ASNIERES-SUR-SEINE;92
2950;92230;GENNEVILLIERS;92
2951;92700;COLOMBES;92
2952;92390;VILLENEUVE-LA-GARENNE;92
2953;92300;LEVALLOIS-PERRET;92
2954;92110;CLICHY;92
2955;92200;NEUILLY-SUR-SEINE;92
2956;92100;BOULOGNE-BILLANCOURT;92
2957;92420;VAUCRESSON;92
2958;92380;GARCHES;92
2959;92210;SAINT-CLOUD;92
2960;92360;MEUDON;92
2961;92310;SEVRES;92
2962;75016;BOULOGNE-BILLANCOURT;92
2963;92190;MEUDON;92
2964;92410;VILLE-D'AVRAY;92
2965;92370;CHAVILLE;92
2966;92290;CHATENAY-MALABRY;92
2967;92340;BOURG-LA-REINE;92
2968;92130;ISSY-LES-MOULINEAUX;92
2969;92120;MONTROUGE;92
2970;92260;FONTENAY-AUX-ROSES;92
2971;92140;CLAMART;92
2972;92160;ANTONY;92
2973;92170;VANVES;92
2974;92330;SCEAUX;92
2975;92350;LE PLESSIS-ROBINSON;92
2976;92320;CHATILLON;92
2977;92220;BAGNEUX;92
2978;92240;MALAKOFF;92
2979;93310;LE PRE-SAINT-GERVAIS;93
2980;93230;ROMAINVILLE;93
2981;93260;LES LILAS;93
2982;93170;BAGNOLET;93
2983;93130;NOISY-LE-SEC;93
2984;93000;BOBIGNY;93
2985;93320;LES PAVILLONS-SOUS-BOIS;93
2986;93700;DRANCY;93
2987;93140;BONDY;93
2988;93500;PANTIN;93
2989;93400;SAINT-OUEN-SUR-SEINE;93
2990;93300;AUBERVILLIERS;93
2991;93200;SAINT-DENIS;93
2992;93120;LA COURNEUVE;93
2993;93800;EPINAY SUR SEINE;93
2994;93210;SAINT-DENIS;93
2995;93380;PIERREFITTE-SUR-SEINE;93
2996;93240;STAINS;93
2997;93350;LE BOURGET;93
2998;93430;VILLETANEUSE;93
2999;93450;L'ILE-SAINT-DENIS;93
3000;93440;DUGNY;93
3001;93410;VAUJOURS;93
3002;93290;TREMBLAY-EN-FRANCE;93
3003;93470;COUBRON;93
3004;93270;SEVRAN;93
3005;93390;CLICHY SOUS BOIS;93
3006;93190;LIVRY-GARGAN;93
3007;93600;AULNAY SOUS BOIS;93
3008;93420;VILLEPINTE;93
3009;93150;LE BLANC-MESNIL;93
3010;93330;NEUILLY-SUR-MARNE;93
3011;93360;NEUILLY-PLAISANCE;93
3012;93220;GAGNY;93
3013;93160;NOISY-LE-GRAND;93
3014;93460;GOURNAY SUR MARNE;93
3015;93340;LE RAINCY;93
3016;93370;MONTFERMEIL;93
3017;93100;MONTREUIL;93
3018;93110;ROSNY-SOUS-BOIS;93
3019;93250;VILLEMOMBLE;93
3020;94410;ST MAURICE;94
3021;94210;SAINT-MAUR-DES-FOSSES;94
3022;94100;SAINT-MAUR-DES-FOSSES;94
3023;94340;JOINVILLE-LE-PONT;94
3024;94140;ALFORTVILLE;94
3025;94700;MAISONS-ALFORT;94
3026;94220;CHARENTON-LE-PONT;94
3027;94000;CRETEIL;94
3028;94380;BONNEUIL-SUR-MARNE;94
3029;94200;IVRY-SUR-SEINE;94
3030;94230;CACHAN;94
3031;94270;LE KREMLIN-BICETRE;94
3032;94800;VILLEJUIF;94
3033;94260;FRESNES;94
3034;94600;CHOISY-LE-ROI;94
3035;94400;VITRY-SUR-SEINE;94
3036;94320;THIAIS;94
3037;94240;L'HAY-LES-ROSES;94
3038;94310;ORLY;94
3039;94550;CHEVILLY-LARUE;94
3040;94150;RUNGIS;94
3041;94250;GENTILLY;94
3042;94110;ARCUEIL;94
3043;94190;VILLENEUVE-SAINT-GEORGES;94
3044;94520;PERIGNY;94
